posting_id,document_date,posting_date,entered_date,gl_account,gl_account_name,amount,cd_flag,user,tax_rate,ref_id,text,promptly,weekend,nwh,label,marking,top_n,high_cash,anomaly_type,entry_id,user_encoded,gl_account_encoded,leading_digit,second_digit,is_round_amount,just_below_threshold,benford_deviation,weekend_or_late,reversal_candidate,novel_user_account_combo
b_5616,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-24 13:56:41,1600,Trade payables,77.23,D,Alice,0.19,b_1616,Leaf Blower,1,2,0,0,0,0,0,normal,b_5616_1034,0,0,7,7,0,0,0.002883053022313266,1,0,0
g_2489,2023-05-08 00:00:00,2023-05-08 00:00:00,2023-05-13 16:52:11,1600,Trade payables,919.5,D,Fred,0.19,g_989,Wheelbarrow,1,1,0,1,6,0,1,payment_reversal,g_2489_1035,4,0,9,1,0,0,0.001007490560675145,1,0,0
c_3834,2023-03-30 00:00:00,2023-03-30 00:00:00,2023-04-04 12:23:39,1400,Trade receivables,119.57,C,Bob,0.19,c_334,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_3834_1036,1,5,1,1,0,0,0.02772000433601879,0,0,0
d_3174,2023-10-08,2023-10-08,2023-10-11 09:27:43,1576,"Deductible input tax, 19%",32.99,D,David,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,d_3174_1037,2,1,3,2,0,0,0.026686263391700077,0,0,0
g_501,2023-08-03 00:00:00,2023-08-03 00:00:00,2023-08-09 13:46:43,1600,Trade payables,96.59,C,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,g_501_1038,1,0,9,6,0,0,0.001007490560675145,0,0,0
f_1107,2023-01-25 00:00:00,2023-01-25 00:00:00,2023-01-30 15:31:14,1576,"Deductible input tax, 19%",207.61,D,Charlie,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,f_1107_1039,3,1,2,0,0,0,0.02578374094431876,0,0,0
e_286,2023-04-29,2023-04-29,2023-05-04 13:32:39,1400,Trade receivables,145.47,D,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,e_286_1040,1,5,1,4,0,0,0.02772000433601879,0,0,0
h_619,2023-04-24 00:00:00,2023-04-24 00:00:00,2023-04-26 14:25:14,1776,"VAT, 19%",1.91,C,Charlie,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,h_619_1041,3,6,1,0,0,0,0.02772000433601879,0,0,0
d_1400,2023-09-04,2023-09-04,2023-09-07 14:46:09,1600,Trade payables,330.03,C,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,d_1400_1042,0,0,3,3,0,0,0.026686263391700077,0,0,0
d_1928,2023-10-01,2023-10-01,2023-10-05 13:09:53,1600,Trade payables,310.41,C,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,d_1928_1043,0,0,3,1,0,0,0.026686263391700077,0,0,0
e_214,2023-09-23,2023-09-23,2023-09-29 08:45:57,1776,"VAT, 19%",85.09,C,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,e_214_1044,1,6,8,5,0,0,0.016277522447381287,0,0,0
c_4390,2023-12-02 00:00:00,2023-12-02 00:00:00,2023-12-05 08:38:30,1400,Trade receivables,33.18,C,Alice,0.19,c_890,Shovel,1,0,0,0,0,0,0,normal,c_4390_1045,0,5,3,3,0,0,0.026686263391700077,0,0,0
a_8026,2023-08-30 00:00:00,2023-08-30 00:00:00,2023-09-02 08:05:13,1600,Trade payables,261.03,D,David,0.19,a_3026,Rake,1,1,0,0,0,0,0,normal,a_8026_1046,2,0,2,6,0,0,0.02578374094431876,1,0,0
c_4247,2023-11-07 00:00:00,2023-11-07 00:00:00,2023-11-13 12:53:15,1100,Bank (Postbank),119.57,D,David,0.19,c_747,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_4247_1047,2,2,1,1,0,0,0.02772000433601879,0,0,0
b_1985,2023-01-18 00:00:00,2023-01-18 00:00:00,2023-01-20 09:08:50,3400,"Cost of merchandise, 19% input tax",18.06,D,David,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,b_1985_1048,2,3,1,8,0,0,0.02772000433601879,0,0,0
i_952,2023-09-13 00:00:00,2023-09-13 00:00:00,2023-09-21 08:40:20,1400,Trade receivables,35.46,C,Charlie,0.19,i_452,Garden Shears,1,0,0,0,0,0,0,normal,i_952_1049,3,5,3,5,0,0,0.026686263391700077,0,0,0
a_483,2023-11-15 00:00:00,2023-11-15 00:00:00,2023-11-20 10:33:34,3400,"Cost of merchandise, 19% input tax",1045.51,D,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,a_483_1050,0,3,1,0,0,0,0.02772000433601879,0,0,0
f_3977,2023-06-13 00:00:00,2023-06-13 00:00:00,2023-06-15 10:34:40,1600,Trade payables,322.49,D,Charlie,0.19,f_1977,Garden Shears,1,0,0,0,0,0,0,normal,f_3977_1051,3,0,3,2,0,0,0.026686263391700077,0,0,0
g_1393,2023-08-05 00:00:00,2023-08-05 00:00:00,2023-10-02 12:53:10,3400,"Cost of merchandise, 19% input tax",141.0,D,Bob,0.19,0,Garden Shears,3,0,0,0,0,0,0,normal,g_1393_1052,1,3,1,4,0,0,0.02772000433601879,0,0,0
a_500,2023-03-02 00:00:00,2023-03-02 00:00:00,2023-03-06 10:46:28,3400,"Cost of merchandise, 19% input tax",92.62,D,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,a_500_1053,1,3,9,2,0,0,0.001007490560675145,0,0,0
d_5971,2023-09-05,2023-09-05,2023-09-10 16:47:40,1600,Trade payables,4378.74,D,Fred,0.19,d_1971,Lawn Mower,1,2,0,1,6,1,1,payment_reversal,d_5971_1054,4,0,4,3,0,0,0.03278501300805642,1,0,0
a_328,2023-05-29 00:00:00,2023-05-29 00:00:00,2023-06-01 11:53:03,1576,"Deductible input tax, 19%",34.03,D,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_328_1055,0,1,3,4,0,0,0.026686263391700077,0,0,0
a_6906,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-29 12:48:36,1100,Bank (Postbank),190.5,C,David,0.19,a_1906,Garden Hose,1,0,0,0,0,0,0,normal,a_6906_1056,2,2,1,9,0,0,0.02772000433601879,0,0,0
f_2222,2023-02-10 00:00:00,2023-02-10 00:00:00,2023-02-14 09:11:16,1100,Bank (Postbank),212.65,C,Charlie,0.19,f_222,Watering Can,1,0,0,0,0,0,0,normal,f_2222_1057,3,2,2,1,0,0,0.02578374094431876,0,0,0
d_5536,2023-08-24,2023-08-24,2023-08-28 14:31:07,1600,Trade payables,792.8100000000001,D,David,0.19,d_1536,Hedge Trimmer,1,0,0,0,0,0,0,normal,d_5536_1058,2,0,7,9,0,0,0.002883053022313266,0,0,0
f_3963,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-26 08:06:20,1100,Bank (Postbank),266.63,C,Bob,0.19,f_1963,Shovel,1,0,0,0,0,0,0,normal,f_3963_1059,1,2,2,6,0,0,0.02578374094431876,0,0,0
e_1687,2023-07-07,2023-07-07,2023-07-12 10:21:42,1400,Trade receivables,492.52,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,e_1687_1060,0,5,4,9,0,0,0.03278501300805642,0,0,0
d_1190,2023-05-03,2023-05-03,2023-05-09 13:53:11,1576,"Deductible input tax, 19%",4.24,D,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,d_1190_1061,0,1,4,0,0,0,0.03278501300805642,0,0,0
d_2443,2023-06-15,2023-06-15,2023-06-22 10:06:03,3400,"Cost of merchandise, 19% input tax",153.9,D,Alice,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,d_2443_1062,0,3,1,5,0,0,0.02772000433601879,0,0,0
b_568,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-03 16:27:46,3400,"Cost of merchandise, 19% input tax",186.8,D,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,b_568_1063,0,3,1,8,0,0,0.02772000433601879,0,0,0
c_1761,2023-10-26 00:00:00,2023-10-26 00:00:00,2023-11-01 12:33:20,1776,"VAT, 19%",58.56,C,Bob,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,c_1761_1064,1,6,5,8,0,0,0.01830624604762482,0,0,0
a_5042,2023-08-04 00:00:00,2023-08-04 00:00:00,2023-08-07 12:55:53,1100,Bank (Postbank),81.69,C,David,0.19,a_42,Rake,1,0,0,0,0,0,0,normal,a_5042_1065,2,2,8,1,0,0,0.016277522447381287,0,0,0
g_894,2023-07-28 00:00:00,2023-07-28 00:00:00,2023-08-01 14:54:06,1576,"Deductible input tax, 19%",4.29,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,g_894_1066,1,1,4,0,0,0,0.03278501300805642,0,0,0
e_6566,2023-07-05,2023-07-05,2023-07-11 15:52:07,1400,Trade receivables,209.09,C,Alice,0.19,e_2566,Leaf Blower,1,0,0,0,0,0,0,normal,e_6566_1067,0,5,2,0,0,0,0.02578374094431876,0,0,0
d_1107,2023-08-11,2023-08-11,2023-08-18 13:46:36,1576,"Deductible input tax, 19%",7.34,D,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,d_1107_1068,0,1,7,0,0,0,0.002883053022313266,0,0,0
c_3657,2023-04-08 00:00:00,2023-04-08 00:00:00,2023-04-14 10:00:13,1100,Bank (Postbank),39.27,D,David,0.19,c_157,Garden Hose,1,0,0,0,0,0,0,normal,c_3657_1069,2,2,3,9,0,0,0.026686263391700077,0,0,0
e_852,2023-05-11,2023-05-11,2023-05-18 13:08:54,1776,"VAT, 19%",56.64,C,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,e_852_1070,0,6,5,6,0,0,0.01830624604762482,0,0,0
h_464,2023-08-28 00:00:00,2023-08-28 00:00:00,2023-09-06 08:14:46,1776,"VAT, 19%",87.19,C,Charlie,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,h_464_1071,3,6,8,7,0,0,0.016277522447381287,0,0,0
a_7752,2023-04-03 00:00:00,2023-04-03 00:00:00,2023-04-11 08:15:13,1100,Bank (Postbank),599.75,C,Alice,0.19,a_2752,Wheelbarrow,1,0,0,0,0,0,0,normal,a_7752_1072,0,2,5,9,0,0,0.01830624604762482,0,0,0
d_5761,2023-08-13,2023-08-13,2023-08-20 11:07:51,1100,Bank (Postbank),4.59,C,David,0.19,d_1761,Gardening Gloves,1,2,0,0,0,0,0,normal,d_5761_1073,2,2,4,0,0,0,0.03278501300805642,1,0,0
b_2875,2023-11-02 00:00:00,2023-11-02 00:00:00,2023-11-08 09:22:58,1576,"Deductible input tax, 19%",35.49,D,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,b_2875_1074,0,1,3,5,0,0,0.026686263391700077,0,0,0
d_1273,2023-09-18,2023-09-18,2023-09-22 12:20:29,1576,"Deductible input tax, 19%",21.47,D,David,0.19,0,Rake,1,0,0,0,0,0,0,normal,d_1273_1075,2,1,2,1,0,0,0.02578374094431876,0,0,0
b_2316,2023-11-02 00:00:00,2023-11-02 00:00:00,2023-11-07 14:00:10,1576,"Deductible input tax, 19%",0.24,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,b_2316_1076,1,1,2,0,0,0,0.02578374094431876,0,0,0
c_216,2023-10-19 00:00:00,2023-10-19 00:00:00,2023-10-23 12:41:10,1400,Trade receivables,35.46,D,David,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,c_216_1077,2,5,3,5,0,0,0.026686263391700077,0,0,0
h_1543,2023-10-19 00:00:00,2023-10-19 00:00:00,2023-10-25 15:17:32,1100,Bank (Postbank),1544.8,D,Bob,0.19,h_543,Lawn Mower,1,0,0,0,0,0,0,normal,h_1543_1078,1,2,1,5,0,0,0.02772000433601879,0,0,0
i_315,2023-08-31 00:00:00,2023-08-31 00:00:00,2023-09-22 21:19:59,8400,"Revenue, 19%",107.09,C,Charlie,0.19,0,Leaf Blower,2,0,1,0,0,0,0,normal,i_315_1079,3,7,1,0,0,0,0.02772000433601879,1,0,0
b_1802,2023-03-27 00:00:00,2023-03-27 00:00:00,2023-03-30 15:07:05,3400,"Cost of merchandise, 19% input tax",16.9,D,David,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_1802_1080,2,3,1,6,0,0,0.02772000433601879,0,0,0
i_362,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-11-09 10:57:28,8400,"Revenue, 19%",2.05,C,Charlie,0.19,0,Gardening Gloves,2,0,0,0,0,0,0,normal,i_362_1081,3,7,2,0,0,0,0.02578374094431876,0,0,0
e_3342,2023-06-29,2023-06-29,2023-07-04 14:26:40,1400,Trade receivables,71.3,D,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,e_3342_1082,0,5,7,1,0,0,0.002883053022313266,0,0,0
e_4241,2023-07-11,2023-07-11,2023-07-16 11:21:14,1400,Trade receivables,41.760000000000005,C,Bob,0.19,e_241,Garden Hose,1,2,0,0,0,0,0,normal,e_4241_1083,1,5,4,1,0,0,0.03278501300805642,1,0,0
x_138,2023-10-02 00:00:00,2023-10-02 00:00:00,2023-10-09 09:20:00,4120,Salaries,2051.42,D,Alice,0.0,0,Salary Bob October,1,0,0,0,0,0,0,normal,x_138_1084,0,12,2,0,0,0,0.02578374094431876,0,0,0
e_7126,2023-07-06 00:00:00,2023-07-06 00:00:00,2023-07-06 15:10:37,1400,Trade receivables,284.95,C,Bob,0.19,e_3126,Leaf Blower,1,0,0,0,0,0,0,normal,e_7126_1085,1,5,2,8,0,0,0.02578374094431876,0,0,0
d_1547,2023-07-08,2023-07-08,2023-07-12 15:00:23,3400,"Cost of merchandise, 19% input tax",139.19,D,David,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,d_1547_1086,2,3,1,3,0,0,0.02772000433601879,0,0,0
b_6691,2023-05-22 00:00:00,2023-05-22 00:00:00,2023-05-27 14:26:01,1000,Cash-in-hand,20.11,C,Alice,0.19,b_2691,Shovel,1,1,0,0,0,0,0,normal,b_6691_1087,0,8,2,0,0,0,0.02578374094431876,1,0,0
d_1479,2023-07-21,2023-07-21,2023-07-25 08:08:47,1600,Trade payables,259.24,C,David,0.19,0,Rake,1,0,0,0,0,0,0,normal,d_1479_1088,2,0,2,5,0,0,0.02578374094431876,0,0,0
b_4566,2023-08-30 00:00:00,2023-08-30 00:00:00,2023-09-02 08:27:31,1000,Cash-in-hand,1.48,C,David,0.19,b_566,Gardening Gloves,1,1,0,0,0,0,0,normal,b_4566_1089,2,8,1,0,0,0,0.02772000433601879,1,0,0
e_1376,2023-07-17,2023-07-17,2023-07-19 10:03:29,8400,"Revenue, 19%",79.24,C,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,e_1376_1090,0,7,7,9,0,0,0.002883053022313266,0,0,0
e_3952,2023-05-06,2023-05-06,2023-05-08 15:15:17,1400,Trade receivables,142.36,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,e_3952_1091,1,5,1,4,0,0,0.02772000433601879,0,0,0
g_92,2023-11-13 00:00:00,2023-11-13 00:00:00,2023-11-13 10:14:39,1600,Trade payables,680.69,C,Bob,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,g_92_1092,1,0,6,8,0,0,0.014696789630613223,0,0,0
e_2547,2023-05-27,2023-05-27,2023-06-01 16:39:48,1400,Trade receivables,358.78,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,e_2547_1093,1,5,3,5,0,0,0.026686263391700077,0,0,0
c_1179,2023-08-18 00:00:00,2023-08-18 00:00:00,2023-08-23 15:58:30,1776,"VAT, 19%",25.17,C,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,c_1179_1094,2,6,2,5,0,0,0.02578374094431876,0,0,0
a_325,2023-10-17 00:00:00,2023-10-17 00:00:00,2023-10-20 08:40:45,1576,"Deductible input tax, 19%",96.81,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,a_325_1095,0,1,9,6,0,0,0.001007490560675145,0,0,0
b_2093,2023-02-20 00:00:00,2023-02-20 00:00:00,2023-02-24 16:52:16,3400,"Cost of merchandise, 19% input tax",64.9,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,b_2093_1096,1,3,6,4,0,0,0.014696789630613223,0,0,0
d_5984,2023-10-04,2023-10-04,2023-10-09 11:40:06,1100,Bank (Postbank),25.82,C,Alice,0.19,d_1984,Gardening Gloves,1,0,0,0,0,0,0,normal,d_5984_1097,0,2,2,5,0,0,0.02578374094431876,0,0,0
d_4168,2023-08-06,2023-08-06,2023-08-11 15:35:48,1100,Bank (Postbank),576.01,C,David,0.19,d_168,Wheelbarrow,1,0,0,0,0,0,0,normal,d_4168_1098,2,2,5,7,0,0,0.01830624604762482,0,0,0
b_2686,2023-12-19 00:00:00,2023-12-19 00:00:00,2023-12-22 08:08:19,1600,Trade payables,20.11,C,David,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_2686_1099,2,0,2,0,0,0,0.02578374094431876,0,0,0
e_3834,2023-10-22,2023-10-22,2023-10-25 11:18:46,1400,Trade receivables,148.92,D,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,e_3834_1100,1,5,1,4,0,0,0.02772000433601879,0,0,0
a_8128,2023-05-17 00:00:00,2023-05-17 00:00:00,2023-05-20 16:15:40,1100,Bank (Postbank),56.8,C,Bob,0.19,a_3128,Shovel,1,1,0,0,0,0,0,normal,a_8128_1101,1,2,5,6,0,0,0.01830624604762482,1,0,0
f_396,2023-02-02 00:00:00,2023-02-02 00:00:00,2023-02-07 14:21:15,1600,Trade payables,126.01,C,Charlie,0.19,0,Shovel,1,0,0,0,0,0,0,normal,f_396_1102,3,0,1,2,0,0,0.02772000433601879,0,0,0
a_8845,2023-04-19 00:00:00,2023-04-19 00:00:00,2023-04-25 16:11:23,1600,Trade payables,128.64,D,Alice,0.19,a_3845,Shovel,1,0,0,0,0,0,0,normal,a_8845_1103,0,0,1,2,0,0,0.02772000433601879,0,0,0
e_6422,2023-08-08,2023-08-08,2023-08-13 13:48:12,1400,Trade receivables,117.51,C,Alice,0.19,e_2422,Garden Shears,1,2,0,0,0,0,0,normal,e_6422_1104,0,5,1,1,0,0,0.02772000433601879,1,0,0
c_1570,2023-08-09 00:00:00,2023-08-09 00:00:00,2023-08-14 14:19:28,1400,Trade receivables,39.27,D,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,c_1570_1105,1,5,3,9,0,0,0.026686263391700077,0,0,0
b_62,2023-01-15 00:00:00,2023-01-15 00:00:00,2023-01-16 12:31:10,1576,"Deductible input tax, 19%",3.21,D,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_62_1106,0,1,3,0,0,0,0.026686263391700077,0,0,0
c_4498,2023-10-11 00:00:00,2023-10-11 00:00:00,2023-10-15 16:54:34,1100,Bank (Postbank),157.66,D,Bob,0.19,c_998,Wheelbarrow,1,2,0,0,0,0,0,normal,c_4498_1107,1,2,1,5,0,0,0.02772000433601879,1,0,0
a_4762,2023-11-12 00:00:00,2023-11-12 00:00:00,2023-11-15 15:51:29,1600,Trade payables,294.1,C,David,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,a_4762_1108,2,0,2,9,0,0,0.02578374094431876,0,0,0
c_4841,2023-03-01 00:00:00,2023-03-01 00:00:00,2023-03-07 08:22:32,1100,Bank (Postbank),19.63,D,Alice,0.19,c_1341,Watering Can,1,0,0,0,0,0,0,normal,c_4841_1109,0,2,1,9,0,0,0.02772000433601879,0,0,0
d_4086,2023-07-04,2023-07-04,2023-07-09 15:22:09,1600,Trade payables,12.22,D,Alice,0.19,d_86,Gardening Gloves,1,2,0,0,0,0,0,normal,d_4086_1110,0,0,1,2,0,0,0.02772000433601879,1,0,0
a_1047,2023-11-16 00:00:00,2023-11-16 00:00:00,2023-11-22 15:44:59,1600,Trade payables,2266.69,C,Bob,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,a_1047_1111,1,0,2,2,0,0,0.02578374094431876,0,0,0
b_430,2023-09-12 00:00:00,2023-09-12 00:00:00,2023-09-12 12:49:05,1576,"Deductible input tax, 19%",0.24,D,David,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,b_430_1112,2,1,2,0,0,0,0.02578374094431876,0,0,0
e_1508,2023-06-23,2023-06-23,2023-06-27 11:43:55,1776,"VAT, 19%",27.58,C,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,e_1508_1113,1,6,2,7,0,0,0.02578374094431876,0,0,0
f_763,2023-06-17 00:00:00,2023-06-17 00:00:00,2023-06-23 11:36:50,1576,"Deductible input tax, 19%",170.39,D,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,f_763_1114,1,1,1,7,0,0,0.02772000433601879,0,0,0
a_4795,2023-07-25 00:00:00,2023-07-25 00:00:00,2023-07-28 09:08:31,1576,"Deductible input tax, 19%",64.48,D,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,a_4795_1115,1,1,6,4,0,0,0.014696789630613223,0,0,0
c_1964,2023-06-09 00:00:00,2023-06-09 00:00:00,2023-06-12 10:13:44,8400,"Revenue, 19%",2.05,C,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,c_1964_1116,0,7,2,0,0,0,0.02578374094431876,0,0,0
a_5136,2023-06-11 00:00:00,2023-06-11 00:00:00,2023-06-15 14:18:10,1100,Bank (Postbank),110.84,C,Bob,0.19,a_136,Shovel,1,0,0,0,0,0,0,normal,a_5136_1117,1,2,1,1,0,0,0.02772000433601879,0,0,0
d_4186,2023-08-07,2023-08-07,2023-08-11 15:47:40,1600,Trade payables,670.76,D,Alice,0.19,d_186,Wheelbarrow,1,0,0,0,0,0,0,normal,d_4186_1118,0,0,6,7,0,0,0.014696789630613223,0,0,0
a_3602,2023-02-04 00:00:00,2023-02-04 00:00:00,2023-02-07 12:05:15,1576,"Deductible input tax, 19%",51.85,D,David,0.19,0,Rake,1,0,0,0,0,0,0,normal,a_3602_1119,2,1,5,1,0,0,0.01830624604762482,0,0,0
a_680,2023-01-09 00:00:00,2023-01-09 00:00:00,2023-01-11 10:27:11,1576,"Deductible input tax, 19%",15.6,D,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,a_680_1120,0,1,1,5,0,0,0.02772000433601879,0,0,0
c_4172,2023-07-25 00:00:00,2023-07-25 00:00:00,2023-07-29 14:40:15,1400,Trade receivables,2.44,C,Bob,0.19,c_672,Gardening Gloves,1,1,0,0,0,0,0,normal,c_4172_1121,1,5,2,0,0,0,0.02578374094431876,1,0,0
d_6916,2023-10-17,2023-10-17,2023-10-22 09:14:50,1600,Trade payables,66.9,D,Bob,0.19,d_2916,Watering Can,1,2,0,0,0,0,0,normal,d_6916_1122,1,0,6,6,0,0,0.014696789630613223,1,0,0
e_1821,2023-10-13,2023-10-13,2023-10-17 11:28:40,1776,"VAT, 19%",6.86,C,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,e_1821_1123,0,6,6,0,0,0,0.014696789630613223,0,0,0
g_924,2023-08-23 00:00:00,2023-08-23 00:00:00,2023-08-28 05:08:17,1600,Trade payables,291.59,C,Charlie,0.19,0,Garden Shears,1,0,1,0,0,0,0,normal,g_924_1124,3,0,2,9,0,0,0.02578374094431876,1,0,0
d_6421,2023-06-16,2023-06-16,2023-06-20 08:36:10,1100,Bank (Postbank),222.67,C,Bob,0.19,d_2421,Garden Shears,1,0,0,0,0,0,0,normal,d_6421_1125,1,2,2,2,0,0,0.02578374094431876,0,0,0
d_7902,2023-05-22,2023-05-22,2023-05-28 10:01:57,1100,Bank (Postbank),259.11,C,Alice,0.19,d_3902,Garden Shears,1,2,0,0,0,0,0,normal,d_7902_1126,0,2,2,5,0,0,0.02578374094431876,1,0,0
a_6781,2023-06-06 00:00:00,2023-06-06 00:00:00,2023-06-10 10:49:05,1100,Bank (Postbank),212.24,C,David,0.19,a_1781,Wheelbarrow,1,1,0,0,0,0,0,normal,a_6781_1127,2,2,2,1,0,0,0.02578374094431876,1,0,0
g_2013,2023-03-05 00:00:00,2023-03-05 00:00:00,2023-03-08 12:04:37,1000,Cash-in-hand,1810.76,C,Bob,0.19,g_513,Wheelbarrow,1,0,0,0,0,0,1,normal,g_2013_1128,1,8,1,8,0,0,0.02772000433601879,0,0,0
a_1587,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-10 12:56:24,1600,Trade payables,1259.96,C,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_1587_1129,0,0,1,2,0,0,0.02772000433601879,0,0,0
e_2778,2023-07-21,2023-07-21,2023-07-21 08:44:20,8400,"Revenue, 19%",66.03,C,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,e_2778_1130,1,7,6,6,0,0,0.014696789630613223,0,0,0
g_906,2023-10-08 00:00:00,2023-10-08 00:00:00,2023-11-13 16:59:10,1600,Trade payables,3212.26,C,Bob,0.19,0,Lawn Mower,3,0,0,0,0,1,0,normal,g_906_1131,1,0,3,2,0,0,0.026686263391700077,0,0,0
c_1771,2023-06-08 00:00:00,2023-06-08 00:00:00,2023-06-13 10:42:41,1400,Trade receivables,33.18,D,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_1771_1132,0,5,3,3,0,0,0.026686263391700077,0,0,0
d_6501,2023-10-17,2023-10-17,2023-10-22 11:31:13,1100,Bank (Postbank),10.67,C,Alice,0.19,d_2501,Gardening Gloves,1,2,0,0,0,0,0,normal,d_6501_1133,0,2,1,0,0,0,0.02772000433601879,1,0,0
b_843,2023-06-16 00:00:00,2023-06-16 00:00:00,2023-06-21 16:20:52,1600,Trade payables,72.47,C,David,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,b_843_1134,2,0,7,2,0,0,0.002883053022313266,0,0,0
e_6437,2023-04-23,2023-04-23,2023-04-29 14:04:04,1400,Trade receivables,102.34,C,Alice,0.19,e_2437,Garden Hose,1,1,0,0,0,0,0,normal,e_6437_1135,0,5,1,0,0,0,0.02772000433601879,1,0,0
e_84,2023-04-14,2023-04-14,2023-04-17 10:51:54,1776,"VAT, 19%",21.65,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,e_84_1136,0,6,2,1,0,0,0.02578374094431876,0,0,0
b_3075,2023-12-19 00:00:00,2023-12-19 00:00:00,2023-12-21 16:53:56,1576,"Deductible input tax, 19%",35.49,D,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,b_3075_1137,0,1,3,5,0,0,0.026686263391700077,0,0,0
a_6948,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-17 16:18:46,1600,Trade payables,647.35,D,David,0.19,a_1948,Leaf Blower,1,0,0,0,0,0,0,normal,a_6948_1138,2,0,6,4,0,0,0.014696789630613223,0,0,0
g_1531,2023-11-17 00:00:00,2023-11-17 00:00:00,2023-11-20 15:49:44,1600,Trade payables,2.25,D,Bob,0.19,g_31,Gardening Gloves,1,0,0,0,0,0,0,normal,g_1531_1139,1,0,2,0,0,0,0.02578374094431876,0,0,0
c_2069,2023-07-16 00:00:00,2023-07-16 00:00:00,2023-07-21 16:19:58,1400,Trade receivables,90.3,D,David,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,c_2069_1140,2,5,9,0,0,0,0.001007490560675145,0,0,0
e_2580,2023-08-11,2023-08-11,2023-08-15 16:56:43,8400,"Revenue, 19%",440.54,C,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,e_2580_1141,1,7,4,4,0,0,0.03278501300805642,0,0,0
