posting_id,document_date,posting_date,entered_date,gl_account,gl_account_name,amount,cd_flag,user,tax_rate,ref_id,text,promptly,weekend,nwh,label,marking,top_n,high_cash,anomaly_type,entry_id,user_encoded,gl_account_encoded,leading_digit,second_digit,is_round_amount,just_below_threshold,benford_deviation,weekend_or_late,reversal_candidate,novel_user_account_combo
a_9727,2023-10-30 00:00:00,2023-10-30 00:00:00,2023-11-04 13:01:18,1100,Bank (Postbank),168.98,C,David,0.19,a_4727,Watering Can,1,1,0,0,0,0,0,normal,a_9727_851,2,3,1,6,0,0,0.023970004336018813,1,0,0
g_1568,2023-11-21 00:00:00,2023-11-21 00:00:00,2023-11-26 17:40:04,1000,Cash-in-hand,319.12,C,Bob,0.19,g_68,Shovel,1,2,0,0,0,0,0,normal,g_1568_852,0,8,3,1,0,0,0.0373945967250334,1,0,0
a_3215,2023-11-22 00:00:00,2023-11-22 00:00:00,2023-11-28 12:24:52,1576,"Deductible input tax, 19%",426.97,D,David,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,a_3215_853,2,1,4,2,0,0,0.032243346341389756,0,0,0
b_156,2023-02-03 00:00:00,2023-02-03 00:00:00,2023-02-06 09:20:50,1600,Trade payables,21.49,C,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,b_156_854,3,5,2,1,0,0,0.012242074277652087,0,0,0
e_2082,2023-05-16,2023-05-16,2023-05-25 13:16:25,1400,Trade receivables,77.41,D,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,e_2082_855,0,4,7,7,0,0,0.003008053022313266,0,0,0
f_3446,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-06 14:39:50,1100,Bank (Postbank),302.76,C,Bob,0.19,f_1446,Garden Shears,1,0,0,0,0,0,0,normal,f_3446_856,0,3,3,0,0,0,0.0373945967250334,0,0,0
a_8021,2023-01-22 00:00:00,2023-01-22 00:00:00,2023-01-24 09:22:49,1100,Bank (Postbank),3786.58,C,Alice,0.19,a_3021,Lawn Mower,1,0,0,0,0,1,0,normal,a_8021_857,3,3,3,7,0,0,0.0373945967250334,0,0,0
a_1816,2023-07-29 00:00:00,2023-07-29 00:00:00,2023-08-02 09:53:19,3400,"Cost of merchandise, 19% input tax",1395.14,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,a_1816_858,3,7,1,3,0,0,0.023970004336018813,0,0,0
e_7464,2023-07-04 00:00:00,2023-07-04 00:00:00,2023-07-08 09:17:47,1400,Trade receivables,412.04,C,Bob,0.19,e_3464,Hedge Trimmer,1,1,0,0,0,0,0,normal,e_7464_859,0,4,4,1,0,0,0.032243346341389756,1,0,0
a_3984,2023-12-03 00:00:00,2023-12-03 00:00:00,2023-12-05 11:12:10,1600,Trade payables,270.08,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,a_3984_860,3,5,2,7,0,0,0.012242074277652087,0,0,0
c_1666,2023-04-13 00:00:00,2023-04-13 00:00:00,2023-04-17 09:00:19,1776,"VAT, 19%",6.27,C,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,c_1666_861,0,2,6,0,0,0,0.015280122963946555,0,0,0
a_4402,2023-09-21 00:00:00,2023-09-21 00:00:00,2023-09-26 13:23:11,1600,Trade payables,245.41,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,a_4402_862,0,5,2,4,0,0,0.012242074277652087,0,0,0
d_2029,2023-08-20,2023-08-20,2023-08-24 13:13:37,1576,"Deductible input tax, 19%",74.79,D,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,d_2029_863,2,1,7,4,0,0,0.003008053022313266,0,0,0
e_4049,2023-11-03,2023-11-03,2023-11-03 12:35:47,1400,Trade receivables,177.17,C,Alice,0.19,e_49,Garden Hose,1,0,0,0,0,0,0,normal,e_4049_864,3,4,1,7,0,0,0.023970004336018813,0,0,0
d_1919,2023-07-20,2023-07-20,2023-07-21 16:58:31,1600,Trade payables,580.11,C,David,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,d_1919_865,2,5,5,8,0,0,0.014181246047624815,0,0,0
a_8084,2023-04-24 00:00:00,2023-04-24 00:00:00,2023-04-26 10:25:20,1600,Trade payables,147.41,D,David,0.19,a_3084,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_8084_866,2,5,1,4,0,0,0.023970004336018813,0,0,0
f_1427,2023-01-19 13:13:30,2023-01-19 13:13:30,2023-01-19 13:13:30,1576,"Deductible input tax, 19%",21.53,D,Charlie,0.19,0,Rake,1,0,0,0,0,0,0,normal,f_1427_867,1,1,2,1,0,0,0.012242074277652087,0,0,0
c_5140,2023-09-08 00:00:00,2023-09-08 00:00:00,2023-09-10 12:29:33,1400,Trade receivables,127.44,C,Alice,0.19,c_1640,Leaf Blower,1,2,0,0,0,0,0,normal,c_5140_868,3,4,1,2,0,0,0.023970004336018813,1,0,0
b_2895,2023-07-18 00:00:00,2023-07-18 00:00:00,2023-07-20 15:56:26,3400,"Cost of merchandise, 19% input tax",1.24,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,b_2895_869,0,7,1,0,0,0,0.023970004336018813,0,0,0
e_639,2023-06-18,2023-06-18,2023-06-22 16:43:56,1776,"VAT, 19%",11.53,C,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,e_639_870,0,2,1,1,0,0,0.023970004336018813,0,0,0
a_2923,2023-12-15 00:00:00,2023-12-15 00:00:00,2023-12-18 14:24:13,3400,"Cost of merchandise, 19% input tax",1256.69,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_2923_871,0,7,1,2,0,0,0.023970004336018813,0,0,0
c_1162,2023-12-09 00:00:00,2023-12-09 00:00:00,2023-12-15 16:48:29,1776,"VAT, 19%",19.09,C,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_1162_872,3,2,1,9,0,0,0.023970004336018813,0,0,0
b_3042,2023-10-28 00:00:00,2023-10-28 00:00:00,2023-11-03 11:32:41,1576,"Deductible input tax, 19%",11.57,D,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,b_3042_873,0,1,1,1,0,0,0.023970004336018813,0,0,0
a_8367,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-08 11:12:33,1100,Bank (Postbank),27.88,C,David,0.19,a_3367,Gardening Gloves,1,0,0,0,0,0,0,normal,a_8367_874,2,3,2,7,0,0,0.012242074277652087,0,0,0
b_3053,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-11-15 14:10:25,3400,"Cost of merchandise, 19% input tax",16.9,D,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_3053_875,3,7,1,6,0,0,0.023970004336018813,0,0,0
a_6574,2023-12-04 00:00:00,2023-12-04 00:00:00,2023-12-10 16:50:15,1100,Bank (Postbank),217.12,C,David,0.19,a_1574,Watering Can,1,2,0,0,0,0,0,normal,a_6574_876,2,3,2,1,0,0,0.012242074277652087,1,0,0
a_4199,2023-09-30 00:00:00,2023-09-30 00:00:00,2023-10-03 14:46:57,1600,Trade payables,171.48,C,David,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,a_4199_877,2,5,1,7,0,0,0.023970004336018813,0,0,0
a_5285,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-07-04 08:54:48,1100,Bank (Postbank),21.6,C,David,0.19,a_285,Gardening Gloves,1,0,0,0,0,0,0,normal,a_5285_878,2,3,2,1,0,0,0.012242074277652087,0,0,0
d_4309,2023-05-18,2023-05-18,2023-05-25 16:31:34,1600,Trade payables,282.96,D,Alice,0.19,d_309,Rake,1,0,0,0,0,0,0,normal,d_4309_879,3,5,2,8,0,0,0.012242074277652087,0,0,0
e_1132,2023-08-22,2023-08-22,2023-08-24 15:09:27,1776,"VAT, 19%",11.39,C,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,e_1132_880,0,2,1,1,0,0,0.023970004336018813,0,0,0
b_3988,2023-05-18 00:00:00,2023-05-18 00:00:00,2023-05-26 16:25:12,3400,"Cost of merchandise, 19% input tax",186.8,D,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,b_3988_881,3,7,1,8,0,0,0.023970004336018813,0,0,0
h_1797,2023-10-24 00:00:00,2023-10-24 00:00:00,2023-10-28 16:43:44,1100,Bank (Postbank),958.05,D,Charlie,0.19,h_797,Lawn Mower,1,1,0,0,0,0,0,normal,h_1797_882,1,3,9,5,0,0,0.0007574905606751448,1,0,0
h_604,2023-04-09 00:00:00,2023-04-09 00:00:00,2023-04-10 15:12:40,8400,"Revenue, 19%",30.66,C,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,h_604_883,0,0,3,0,0,0,0.0373945967250334,0,0,0
a_1118,2023-01-06 00:00:00,2023-01-06 00:00:00,2023-01-10 16:10:16,1600,Trade payables,733.15,C,David,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_1118_884,2,5,7,3,0,0,0.003008053022313266,0,0,0
f_3586,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-08 16:11:14,1600,Trade payables,6.79,D,Bob,0.19,f_1586,Gardening Gloves,1,2,0,0,0,0,0,normal,f_3586_885,0,5,6,0,0,0,0.015280122963946555,1,0,0
b_7489,2023-07-24 00:00:00,2023-07-24 00:00:00,2023-07-29 08:22:54,1600,Trade payables,1.48,D,Alice,0.19,b_3489,Gardening Gloves,1,1,0,0,0,0,0,normal,b_7489_886,3,5,1,0,0,0,0.023970004336018813,1,0,0
d_2918,2023-08-21,2023-08-21,2023-08-28 13:33:13,1576,"Deductible input tax, 19%",43.08,D,Alice,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_2918_887,3,1,4,3,0,0,0.032243346341389756,0,0,0
h_1890,2023-02-12 00:00:00,2023-02-12 00:00:00,2023-02-17 15:05:02,1400,Trade receivables,507.51,C,Charlie,0.19,h_890,Hedge Trimmer,1,0,0,0,0,0,0,normal,h_1890_888,1,4,5,0,0,0,0.014181246047624815,0,0,0
d_6826,2023-09-14,2023-09-14,2023-09-20 08:04:20,1600,Trade payables,25.88,D,Bob,0.19,d_2826,Rake,1,0,0,0,0,0,0,normal,d_6826_889,0,5,2,5,0,0,0.012242074277652087,0,0,0
e_6786,2023-09-28,2023-09-28,2023-10-06 08:49:20,1100,Bank (Postbank),108.65,D,Bob,0.19,e_2786,Garden Hose,1,0,0,0,0,0,0,normal,e_6786_890,0,3,1,0,0,0,0.023970004336018813,0,0,0
a_7326,2023-10-30 00:00:00,2023-10-30 00:00:00,2023-11-01 16:03:03,1600,Trade payables,53.16,D,Alice,0.19,a_2326,Garden Shears,1,0,0,0,0,0,0,normal,a_7326_891,3,5,5,3,0,0,0.014181246047624815,0,0,0
d_65,2023-07-19 00:00:00,2023-07-19 00:00:00,2023-07-24 13:36:34,1600,Trade payables,1390.11,C,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,d_65_892,3,5,1,3,0,0,0.023970004336018813,0,0,0
c_3190,2023-03-16 00:00:00,2023-03-16 00:00:00,2023-03-23 08:02:02,1400,Trade receivables,82.5,D,Alice,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,c_3190_893,3,4,8,2,0,0,0.014152522447381292,0,0,0
b_3730,2023-05-18 00:00:00,2023-05-18 00:00:00,2023-05-25 14:37:39,3400,"Cost of merchandise, 19% input tax",80.3,D,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,b_3730_894,2,7,8,0,0,0,0.014152522447381292,0,0,0
d_1804,2023-08-15,2023-08-15,2023-08-18 09:28:14,1576,"Deductible input tax, 19%",6.06,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,d_1804_895,0,1,6,0,0,0,0.015280122963946555,0,0,0
c_4243,2023-09-10 00:00:00,2023-09-10 00:00:00,2023-09-16 09:45:07,1400,Trade receivables,119.57,C,David,0.19,c_743,Hedge Trimmer,1,1,0,0,0,0,0,normal,c_4243_896,2,4,1,1,0,0,0.023970004336018813,1,0,0
c_6906,2023-02-13 00:00:00,2023-02-13 00:00:00,2023-02-16 14:17:00,1400,Trade receivables,593.6,C,Bob,0.19,c_3406,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_6906_897,0,4,5,9,0,0,0.014181246047624815,0,0,0
a_7680,2023-03-17 00:00:00,2023-03-17 00:00:00,2023-03-25 15:07:17,1600,Trade payables,98.6,D,Alice,0.19,a_2680,Garden Shears,1,1,0,0,0,0,0,normal,a_7680_898,3,5,9,8,0,0,0.0007574905606751448,1,0,0
a_9983,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-11-07 10:03:14,1100,Bank (Postbank),5.94,C,David,0.19,a_4983,Gardening Gloves,1,0,0,0,0,0,0,normal,a_9983_899,2,3,5,0,0,0,0.014181246047624815,0,0,0
a_2292,2023-02-28 00:00:00,2023-02-28 00:00:00,2023-03-03 12:24:26,3400,"Cost of merchandise, 19% input tax",715.77,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,a_2292_900,3,7,7,1,0,0,0.003008053022313266,0,0,0
c_898,2023-06-05 00:00:00,2023-06-05 00:00:00,2023-06-12 09:31:12,1776,"VAT, 19%",5.3,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_898_901,0,2,5,0,0,0,0.014181246047624815,0,0,0
e_1173,2023-09-03,2023-09-03,2023-09-05 15:07:29,8400,"Revenue, 19%",82.21,C,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,e_1173_902,0,0,8,2,0,0,0.014152522447381292,0,0,0
g_1558,2023-01-18 00:00:00,2023-01-18 00:00:00,2023-01-21 09:04:25,1600,Trade payables,1308.21,D,Fred,0.19,g_58,Wheelbarrow,1,1,0,1,6,0,1,payment_reversal,g_1558_903,4,5,1,3,0,0,0.023970004336018813,1,0,0
a_4780,2023-06-14 00:00:00,2023-06-14 00:00:00,2023-06-21 10:45:41,3400,"Cost of merchandise, 19% input tax",147.34,D,David,0.19,0,Rake,1,0,0,0,0,0,0,normal,a_4780_904,2,7,1,4,0,0,0.023970004336018813,0,0,0
e_387,2023-04-10,2023-04-10,2023-04-13 15:52:56,1776,"VAT, 19%",30.0,C,Alice,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,e_387_905,3,2,3,0,0,0,0.0373945967250334,0,0,0
b_1119,2023-07-14 00:00:00,2023-07-14 00:00:00,2023-07-20 10:17:04,1600,Trade payables,11.9,C,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,b_1119_906,0,5,1,1,0,0,0.023970004336018813,0,0,0
a_3817,2023-06-15 00:00:00,2023-06-15 00:00:00,2023-06-23 11:18:28,3400,"Cost of merchandise, 19% input tax",195.48,D,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,a_3817_907,0,7,1,9,0,0,0.023970004336018813,0,0,0
a_6256,2023-08-11 00:00:00,2023-08-11 00:00:00,2023-08-20 16:33:41,1200,Bank,1438.04,C,Fred,0.19,a_1256,Wheelbarrow,1,2,0,1,6,0,1,payment_reversal,a_6256_908,4,6,1,4,0,0,0.023970004336018813,1,0,0
d_7899,2023-04-22,2023-04-22,2023-04-26 14:01:58,1100,Bank (Postbank),519.72,C,Bob,0.19,d_3899,Leaf Blower,1,0,0,0,0,0,0,normal,d_7899_909,0,3,5,1,0,0,0.014181246047624815,0,0,0
c_6090,2023-05-02 00:00:00,2023-05-02 00:00:00,2023-05-07 12:54:32,1100,Bank (Postbank),304.34,D,David,0.19,c_2590,Leaf Blower,1,2,0,0,0,0,0,normal,c_6090_910,2,3,3,0,0,0,0.0373945967250334,1,0,0
b_5599,2023-07-25 00:00:00,2023-07-25 00:00:00,2023-07-30 16:09:29,1600,Trade payables,23.8,D,Alice,0.19,b_1599,Garden Hose,1,2,0,0,0,0,0,normal,b_5599_911,3,5,2,3,0,0,0.012242074277652087,1,0,0
h_940,2023-10-22 00:00:00,2023-10-22 00:00:00,2023-10-25 11:11:37,1400,Trade receivables,374.54,D,Charlie,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,h_940_912,1,4,3,7,0,0,0.0373945967250334,0,0,0
b_481,2023-09-07 00:00:00,2023-09-07 00:00:00,2023-09-12 16:19:21,1576,"Deductible input tax, 19%",3.43,D,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,b_481_913,3,1,3,0,0,0,0.0373945967250334,0,0,0
b_4481,2023-09-12 00:00:00,2023-09-12 00:00:00,2023-09-17 16:19:21,1600,Trade payables,21.49,D,Alice,0.19,b_481,Garden Shears,1,2,0,0,0,0,0,normal,b_4481_914,3,5,2,1,0,0,0.012242074277652087,1,0,0
c_1235,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-17 16:32:58,8400,"Revenue, 19%",27.88,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_1235_915,0,0,2,7,0,0,0.012242074277652087,0,0,0
c_2750,2023-09-15 00:00:00,2023-09-15 00:00:00,2023-09-19 08:59:34,8400,"Revenue, 19%",813.14,C,David,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,c_2750_916,2,0,8,1,0,0,0.014152522447381292,0,0,0
a_5012,2023-11-27 00:00:00,2023-11-27 00:00:00,2023-12-03 10:03:39,1100,Bank (Postbank),327.29,C,Alice,0.19,a_12,Shovel,1,2,0,0,0,0,0,normal,a_5012_917,3,3,3,2,0,0,0.0373945967250334,1,0,0
a_9315,2023-12-07 00:00:00,2023-12-07 00:00:00,2023-12-11 09:21:41,1600,Trade payables,368.26,D,Bob,0.19,a_4315,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_9315_918,0,5,3,6,0,0,0.0373945967250334,0,0,0
g_2442,2023-08-27 00:00:00,2023-08-27 00:00:00,2023-09-02 08:24:44,1600,Trade payables,1150.24,D,Fred,0.19,g_942,Hedge Trimmer,1,1,0,1,6,0,1,payment_reversal,g_2442_919,4,5,1,1,0,0,0.023970004336018813,1,0,0
d_3014,2023-06-02,2023-06-02,2023-06-07 15:26:46,1600,Trade payables,2859.09,C,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,d_3014_920,3,5,2,8,0,0,0.012242074277652087,0,0,0
h_867,2023-09-16 00:00:00,2023-09-16 00:00:00,2023-09-19 16:22:55,8400,"Revenue, 19%",501.48,C,Bob,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,h_867_921,0,0,5,0,0,0,0.014181246047624815,0,0,0
b_3467,2023-11-20 00:00:00,2023-11-20 00:00:00,2023-11-23 11:50:48,1600,Trade payables,23.8,C,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,b_3467_922,0,5,2,3,0,0,0.012242074277652087,0,0,0
a_5389,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-15 11:18:45,1600,Trade payables,509.4500000000001,D,Bob,0.19,a_389,Leaf Blower,1,0,0,0,0,0,0,normal,a_5389_923,0,5,5,0,0,0,0.014181246047624815,0,0,0
c_2152,2023-04-29 00:00:00,2023-04-29 00:00:00,2023-05-02 13:29:31,1400,Trade receivables,67.25,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_2152_924,0,4,6,7,0,0,0.015280122963946555,0,0,0
a_5105,2023-08-11 00:00:00,2023-08-11 00:00:00,2023-08-18 11:09:21,1600,Trade payables,262.35,D,Bob,0.19,a_105,Garden Hose,1,0,0,0,0,0,0,normal,a_5105_925,0,5,2,6,0,0,0.012242074277652087,0,0,0
c_663,2023-01-02 15:37:17,2023-01-02 15:37:17,2023-01-02 15:37:17,8400,"Revenue, 19%",26.5,C,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,c_663_926,0,0,2,6,0,0,0.012242074277652087,0,0,0
b_1962,2023-06-21 00:00:00,2023-06-21 00:00:00,2023-06-29 08:46:41,1576,"Deductible input tax, 19%",1.9,D,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,b_1962_927,0,1,1,0,0,0,0.023970004336018813,0,0,0
b_2089,2023-12-07 00:00:00,2023-12-07 00:00:00,2023-12-11 09:17:31,3400,"Cost of merchandise, 19% input tax",64.9,D,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,b_2089_928,3,7,6,4,0,0,0.015280122963946555,0,0,0
h_1388,2023-02-16 00:00:00,2023-02-16 00:00:00,2023-02-20 09:16:48,1400,Trade receivables,223.04,C,Bob,0.19,h_388,Wheelbarrow,1,0,0,0,0,0,0,normal,h_1388_929,0,4,2,2,0,0,0.012242074277652087,0,0,0
a_9417,2023-02-15 00:00:00,2023-02-15 00:00:00,2023-02-15 14:02:20,1100,Bank (Postbank),870.28,C,Bob,0.19,a_4417,Wheelbarrow,1,0,0,0,0,0,0,normal,a_9417_930,0,3,8,7,0,0,0.014152522447381292,0,0,0
a_2109,2023-03-04 00:00:00,2023-03-04 00:00:00,2023-03-09 10:48:45,1576,"Deductible input tax, 19%",198.01,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,a_2109_931,3,1,1,9,0,0,0.023970004336018813,0,0,0
a_9081,2023-12-17 00:00:00,2023-12-17 00:00:00,2023-12-21 14:14:14,1600,Trade payables,70.92,D,Bob,0.19,a_4081,Watering Can,1,0,0,0,0,0,0,normal,a_9081_932,0,5,7,0,0,0,0.003008053022313266,0,0,0
g_646,2023-07-20 00:00:00,2023-07-20 00:00:00,2023-07-30 09:26:34,1576,"Deductible input tax, 19%",20.99,D,Charlie,0.19,0,Watering Can,2,2,0,0,0,0,0,normal,g_646_933,1,1,2,0,0,0,0.012242074277652087,1,0,0
c_359,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-12 09:07:09,1776,"VAT, 19%",6.27,C,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,c_359_934,0,2,6,0,0,0,0.015280122963946555,0,0,0
e_3717,2023-04-12,2023-04-12,2023-04-17 09:56:51,1400,Trade receivables,766.01,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,e_3717_935,3,4,7,6,0,0,0.003008053022313266,0,0,0
f_605,2023-01-26 00:00:00,2023-01-26 00:00:00,2023-02-01 20:51:59,3400,"Cost of merchandise, 19% input tax",133.64,D,Bob,0.19,0,Shovel,1,0,1,0,0,0,0,normal,f_605_936,0,7,1,3,0,0,0.023970004336018813,1,0,0
d_6981,2023-05-03,2023-05-03,2023-05-07 15:29:15,1600,Trade payables,192.41,D,David,0.19,d_2981,Rake,1,2,0,0,0,0,0,normal,d_6981_937,2,5,1,9,0,0,0.023970004336018813,1,0,0
a_3101,2023-11-13 00:00:00,2023-11-13 00:00:00,2023-11-17 16:50:43,1576,"Deductible input tax, 19%",211.73,D,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_3101_938,3,1,2,1,0,0,0.012242074277652087,0,0,0
b_7014,2023-05-02 00:00:00,2023-05-02 00:00:00,2023-05-07 09:40:49,1000,Cash-in-hand,20.11,C,Bob,0.19,b_3014,Shovel,1,2,0,0,0,0,0,normal,b_7014_939,0,8,2,0,0,0,0.012242074277652087,1,0,0
g_2667,2023-10-17 00:00:00,2023-10-17 00:00:00,2023-10-21 13:17:56,1000,Cash-in-hand,666.05,C,Charlie,0.19,g_1167,Hedge Trimmer,1,1,0,0,0,0,0,normal,g_2667_940,1,8,6,6,0,0,0.015280122963946555,1,0,0
c_3642,2023-10-28 00:00:00,2023-10-28 00:00:00,2023-10-31 16:47:20,1400,Trade receivables,33.18,C,Alice,0.19,c_142,Shovel,1,0,0,0,0,0,0,normal,c_3642_941,3,4,3,3,0,0,0.0373945967250334,0,0,0
b_1986,2023-01-11 00:00:00,2023-01-11 00:00:00,2023-01-16 10:56:53,1576,"Deductible input tax, 19%",3.05,D,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,b_1986_942,3,1,3,0,0,0,0.0373945967250334,0,0,0
b_1981,2023-04-27 00:00:00,2023-04-27 00:00:00,2023-05-01 11:40:43,3400,"Cost of merchandise, 19% input tax",1.24,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,b_1981_943,0,7,1,0,0,0,0.023970004336018813,0,0,0
e_2759,2023-09-26,2023-09-26,2023-09-29 08:45:57,1776,"VAT, 19%",71.69,C,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,e_2759_944,3,2,7,1,0,0,0.003008053022313266,0,0,0
e_4272,2023-10-03,2023-10-03,2023-10-08 14:32:49,1400,Trade receivables,11.04,C,Alice,0.19,e_272,Gardening Gloves,1,2,0,0,0,0,0,normal,e_4272_945,3,4,1,1,0,0,0.023970004336018813,1,0,0
e_1497,2023-07-08,2023-07-08,2023-07-14 09:10:37,1400,Trade receivables,34.27,D,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,e_1497_946,0,4,3,4,0,0,0.0373945967250334,0,0,0
d_5600,2023-09-13,2023-09-13,2023-09-15 14:57:28,1600,Trade payables,1332.59,D,Alice,0.19,d_1600,Hedge Trimmer,1,0,0,0,0,0,0,normal,d_5600_947,3,5,1,3,0,0,0.023970004336018813,0,0,0
b_6589,2023-11-22 00:00:00,2023-11-22 00:00:00,2023-11-26 08:04:27,1600,Trade payables,222.29,D,David,0.19,b_2589,Lawn Mower,1,2,0,0,0,0,0,normal,b_6589_948,2,5,2,2,0,0,0.012242074277652087,1,0,0
d_3401,2023-10-26,2023-10-26,2023-10-31 08:36:42,3400,"Cost of merchandise, 19% input tax",99.13,D,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,d_3401_949,0,7,9,9,0,0,0.0007574905606751448,0,0,0
d_7003,2023-07-26,2023-07-26,2023-07-28 08:08:47,1600,Trade payables,150.18,D,David,0.19,d_3003,Leaf Blower,1,0,0,0,0,0,0,normal,d_7003_950,2,5,1,5,0,0,0.023970004336018813,0,0,0
e_896,2023-10-19,2023-10-19,2023-10-24 12:27:22,8400,"Revenue, 19%",70.28,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,e_896_951,3,0,7,0,0,0,0.003008053022313266,0,0,0
c_2358,2023-03-19 00:00:00,2023-03-19 00:00:00,2023-03-24 11:02:36,1400,Trade receivables,269.29,D,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_2358_952,0,4,2,6,0,0,0.012242074277652087,0,0,0
c_3559,2023-06-11 00:00:00,2023-06-11 00:00:00,2023-06-14 09:42:33,1400,Trade receivables,35.46,C,Alice,0.19,c_59,Garden Shears,1,0,0,0,0,0,0,normal,c_3559_953,3,4,3,5,0,0,0.0373945967250334,0,0,0
e_3090,2023-06-01,2023-06-01,2023-06-05 09:52:07,8400,"Revenue, 19%",271.97,C,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,e_3090_954,0,0,2,7,0,0,0.012242074277652087,0,0,0
h_795,2023-08-20 00:00:00,2023-08-20 00:00:00,2023-08-21 15:03:09,1400,Trade receivables,155.29,D,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,h_795_955,0,4,1,5,0,0,0.023970004336018813,0,0,0
b_4315,2023-07-06 00:00:00,2023-07-06 00:00:00,2023-07-13 10:53:12,1600,Trade payables,222.29,D,Alice,0.19,b_315,Lawn Mower,1,0,0,0,0,0,0,normal,b_4315_956,3,5,2,2,0,0,0.012242074277652087,0,0,0
c_1767,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-04-11 16:31:11,1400,Trade receivables,33.18,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_1767_957,0,4,3,3,0,0,0.0373945967250334,0,0,0
